      324               156          Collection        J20             7          2          15         7        4          100        1      0           356                 164         
      325               155          Collection        J20             8          2          18         7        5          101        1      0           357                 165         
      326               154          Collection        J20             9          2          21         7        6          102        1      0           358                 166         
      327               153          Collection        J20            10          2          24         7        7          103        1      0           359                 167         
      328               152          Collection        J20            11          2          27         7        8          104        1      0           360                 168         
      329               151          Collection        J20            12          2          30         7        9          105        1      0           361                 169         
      330               150          Collection        J20            13          2          33         7       10          106        1      0           362                 16A         
      331               149          Collection        J20            14          2          36         7       11          107        1      0           363                 16B         
      332               148          Collection        J20            15          2          39         7       12          108        1      0           364                 16C         
      333               147          Collection        J20            16          2          42         7       13          109        1      0           365                 16D         
      334               146          Collection        J20            17          2          45         7       14          110        1      0           366                 16E         
      335               145          Collection        J20            18          2          48         7       15          111        1      0           367                 16F         
      336               144          Collection        J26             3          2          51         8        0          112        1      0           368                 170         
      337               143          Collection        J26             4          2          54         8        1          113        1      0           369                 171         
      338               142          Collection        J26             5          2          57         8        2          114        1      0           370                 172         
      339               141          Collection        J26             6          2          60         8        3          115        1      0           371                 173         
      340               140          Collection        J26             7          2          63         8        4          116        1      0           372                 174         
      341               139          Collection        J26             8          2          66         8        5          117        1      0           373                 175         
      342               138          Collection        J26             9          2          69         8        6          118        1      0           374                 176         
      343               137          Collection        J26            10          2          72         8        7          119        1      0           375                 177         
      344               136          Collection        J26            11          2          75         8        8          120        1      0           376                 178         
      345               135          Collection        J26            12          2          78         8        9          121        1      0           377                 179         
      346               134          Collection        J26            13          2          81         8       10          122        1      0           378                 17A         
      347               133          Collection        J26            14          2          84         8       11          123        1      0           379                 17B         
      348               132          Collection        J26            15          2          87         8       12          124        1      0           380                 17C         
      349               131          Collection        J26            16          2          90         8       13          125        1      0           381                 17D         
      350               130          Collection        J26            17          2          93         8       14          126        1      0           382                 17E         
      351               129          Collection        J26            18          2          96         8       15          127        1      0           383                 17F         
       32               160          Induction         J17             3          2           1         5       15          79         1      0           335                 14F         
       33               159          Induction         J17             4          2           4         5       14          78         1      0           334                 14E         
       34               158          Induction         J17             5          2           7         5       13          77         1      0           333                 14D         
       35               157          Induction         J17             6          2          10         5       12          76         1      0           332                 14C         
       36               156          Induction         J17             7          2          13         5       11          75         1      0           331                 14B         
       37               155          Induction         J17             8          2          16         5       10          74         1      0           330                 14A         
       38               154          Induction         J17             9          2          19         5        9          73         1      0           329                 149         
       39               153          Induction         J17            10          2          22         5        8          72         1      0           328                 148         
       40               152          Induction         J17            11          2          25         5        7          71         1      0           327                 147         
       41               151          Induction         J17            12          2          28         5        6          70         1      0           326                 146         
       42               150          Induction         J17            13          2          31         5        5          69         1      0           325                 145         
       43               149          Induction         J17            14          2          34         5        4          68         1      0           324                 144         
       44               148          Induction         J17            15          2          37         5        3          67         1      0           323                 143         
       45               147          Induction         J17            16          2          40         5        2          66         1      0           322                 142         
       46               146          Induction         J17            17          2          43         5        1          65         1      0           321                 141         
       47               145          Induction         J17            18          2          46         5        0          64         1      0           320                 140         
       48               144          Induction         J23             3          2          49         6       15          95         1      0           351                 15F         
       49               143          Induction         J23             4          2          52         6       14          94         1      0           350                 15E         
       50               142          Induction         J23             5          2          55         6       13          93         1      0           349                 15D         
       51               141          Induction         J23             6          2          58         6       12          92         1      0           348                 15C         
       52               140          Induction         J23             7          2          61         6       11          91         1      0           347                 15B         
       53               139          Induction         J23             8          2          64         6       10          90         1      0           346                 15A         
       54               138          Induction         J23             9          2          67         6        9          89         1      0           345                 159         
       55               137          Induction         J23            10          2          70         6        8          88         1      0           344                 158         
       56               136          Induction         J23            11          2          73         6        7          87         1      0           343                 157         
       57               135          Induction         J23            12          2          76         6        6          86         1      0           342                 156         
       58               134          Induction         J23            13          2          79         6        5          85         1      0           341                 155         
       59               133          Induction         J23            14          2          82         6        4          84         1      0           340                 154         
       60               132          Induction         J23            15          2          85         6        3          83         1      0           339                 153         
       61               131          Induction         J23            16          2          88         6        2          82         1      0           338                 152         
       62               130          Induction         J23            17          2          91         6        1          81         1      0           337                 151         
       63               129          Induction         J23            18          2          94         6        0          80         1      0           336                 150         
      352               128          Collection         J7             3          1           3         4        0          48         2      0           560                 230         
      353               127          Collection         J7             4          1           6         4        1          49         2      0           561                 231         
      354               126          Collection         J7             5          1           9         4        2          50         2      0           562                 232         
      355               125          Collection         J7             6          1          12         4        3          51         2      0           563                 233         
      356               124          Collection         J7             7          1          15         4        4          52         2      0           564                 234         
      357               123          Collection         J7             8          1          18         4        5          53         2      0           565                 235         
      358               122          Collection         J7             9          1          21         4        6          54         2      0           566                 236         
      359               121          Collection         J7            10          1          24         4        7          55         2      0           567                 237         
      360               120          Collection         J7            11          1          27         4        8          56         2      0           568                 238         
      361               119          Collection         J7            12          1          30         4        9          57         2      0           569                 239         
