      102         Induction           J10              13            1              79             1          5              5             2        0   
      101         Induction           J10              14            1              82             1          4              4             2        0   
      100         Induction           J10              15            1              85             1          3              3             2        0   
      99          Induction           J10              16            1              88             1          2              2             2        0   
      98          Induction           J10              17            1              91             1          1              0             2        0   
      97          Induction           J10              18            1              94             1          0              1             2        0   
      96          Collection          J19               3            2               3             7          0             96             2        0   
      95          Collection          J19               4            2               6             7          1             97             2        0   
      94          Collection          J19               5            2               9             7          2             98             2        0   
      93          Collection          J19               6            2              12             7          3             99             2        0   
      92          Collection          J19               7            2              15             7          4             100            2        0   
      91          Collection          J19               8            2              18             7          5             101            2        0   
      90          Collection          J19               9            2              21             7          6             102            2        0   
      89          Collection          J19              10            2              24             7          7             103            2        0   
      88          Collection          J19              11            2              27             7          8             104            2        0   
      87          Collection          J19              12            2              30             7          9             105            2        0   
      86          Collection          J19              13            2              33             7         10             106            2        0   
      85          Collection          J19              14            2              36             7         11             107            2        0   
      84          Collection          J19              15            2              39             7         12             108            2        0   
      83          Collection          J19              16            2              42             7         13             109            2        0   
      82          Collection          J19              17            2              45             7         14             110            2        0   
      81          Collection          J19              18            2              48             7         15             111            2        0   
      80          Collection          J25               3            2              51             8          0             112            2        0   
      79          Collection          J25               4            2              54             8          1             113            2        0   
      78          Collection          J25               5            2              57             8          2             114            2        0   
      77          Collection          J25               6            2              60             8          3             115            2        0   
      76          Collection          J25               7            2              63             8          4             116            2        0   
      75          Collection          J25               8            2              66             8          5             117            2        0   
      74          Collection          J25               9            2              69             8          6             118            2        0   
      73          Collection          J25              10            2              72             8          7             119            2        0   
      72          Collection          J25              11            2              75             8          8             120            2        0   
      71          Collection          J25              12            2              78             8          9             121            2        0   
      70          Collection          J25              13            2              81             8         10             122            2        0   
      69          Collection          J25              14            2              84             8         11             123            2        0   
      68          Collection          J25              15            2              87             8         12             124            2        0   
      67          Collection          J25              16            2              90             8         13             125            2        0   
      66          Collection          J25              17            2              93             8         14             126            2        0   
      65          Collection          J25              18            2              96             8         15             127            2        0   
      96          Induction           J16               3            2               1             5         15             79             2        0   
      95          Induction           J16               4            2               4             5         14             78             2        0   
      94          Induction           J16               5            2               7             5         13             77             2        0   
      93          Induction           J16               6            2              10             5         12             76             2        0   
      92          Induction           J16               7            2              13             5         11             75             2        0   
      91          Induction           J16               8            2              16             5         10             74             2        0   
      90          Induction           J16               9            2              19             5          9             73             2        0   
      89          Induction           J16              10            2              22             5          8             72             2        0   
      88          Induction           J16              11            2              25             5          7             71             2        0   
      87          Induction           J16              12            2              28             5          6             70             2        0   
      86          Induction           J16              13            2              31             5          5             69             2        0   
      85          Induction           J16              14            2              34             5          4             68             2        0   
      84          Induction           J16              15            2              37             5          3             67             2        0   
      83          Induction           J16              16            2              40             5          2             66             2        0   
      82          Induction           J16              17            2              43             5          1             65             2        0   
      81          Induction           J16              18            2              46             5          0             64             2        0   
      80          Induction           J22               3            2              49             6         15             95             2        0   
      79          Induction           J22               4            2              52             6         14             94             2        0   
      78          Induction           J22               5            2              55             6         13             93             2        0   
      77          Induction           J22               6            2              58             6         12             92             2        0   
      76          Induction           J22               7            2              61             6         11             91             2        0   
      75          Induction           J22               8            2              64             6         10             90             2        0   
      74          Induction           J22               9            2              67             6          9             89             2        0   
      73          Induction           J22              10            2              70             6          8             88             2        0   
      72          Induction           J22              11            2              73             6          7             87             2        0   
      71          Induction           J22              12            2              76             6          6             86             2        0   
      70          Induction           J22              13            2              79             6          5             85             2        0   
      69          Induction           J22              14            2              82             6          4             84             2        0   
      68          Induction           J22              15            2              85             6          3             83             2        0   
      67          Induction           J22              16            2              88             6          2             82             2        0   
      66          Induction           J22              17            2              91             6          1             81             2        0   
      65          Induction           J22              18            2              94             6          0             80             2        0   
      64          Collection           J6               3            1               3             4          0             48             3        0   
      63          Collection           J6               4            1               6             4          1             49             3        0   
      62          Collection           J6               5            1               9             4          2             50             3        0   
      61          Collection           J6               6            1              12             4          3             51             3        0   
      60          Collection           J6               7            1              15             4          4             52             3        0   
      59          Collection           J6               8            1              18             4          5             53             3        0   
      58          Collection           J6               9            1              21             4          6             54             3        0   
      57          Collection           J6              10            1              24             4          7             55             3        0   
      56          Collection           J6              11            1              27             4          8             56             3        0   
      55          Collection           J6              12            1              30             4          9             57             3        0   
      54          Collection           J6              13            1              33             4         10             58             3        0   
      53          Collection           J6              14            1              36             4         11             59             3        0   
      52          Collection           J6              15            1              39             4         12             60             3        0   
      51          Collection           J6              16            1              42             4         13             61             3        0   
      50          Collection           J6              17            1              45             4         14             62             3        0   
      49          Collection           J6              18            1              48             4         15             63             3        0   
      48          Collection          J12               3            1              51             3          0             32             3        0   
      47          Collection          J12               4            1              54             3          1             33             3        0   
      46          Collection          J12               5            1              57             3          2             34             3        0   
      45          Collection          J12               6            1              60             3          3             35             3        0   
      44          Collection          J12               7            1              63             3          4             36             3        0   
      43          Collection          J12               8            1              66             3          5             37             3        0   
      42          Collection          J12               9            1              69             3          6             38             3        0   
      41          Collection          J12              10            1              72             3          7             39             3        0   
      40          Collection          J12              11            1              75             3          8             40             3        0   
      39          Collection          J12              12            1              78             3          9             41             3        0   
      38          Collection          J12              13            1              81             3         10             42             3        0   
      37          Collection          J12              14            1              84             3         11             43             3        0   
      36          Collection          J12              15            1              87             3         12             44             3        0   
      35          Collection          J12              16            1              90             3         13             45             3        0   
      34          Collection          J12              17            1              93             3         14             46             3        0   
      33          Collection          J12              18            1              96             3         15             47             3        0   
      64          Induction            J3               3            1               1             2         15             31             3        0   
      63          Induction            J3               4            1               4             2         14             30             3        0   
      62          Induction            J3               5            1               7             2         13             29             3        0   
      61          Induction            J3               6            1              10             2         12             28             3        0   
      60          Induction            J3               7            1              13             2         11             27             3        0   
      59          Induction            J3               8            1              16             2         10             26             3        0   
      58          Induction            J3               9            1              19             2          9             25             3        0   
      57          Induction            J3              10            1              22             2          8             24             3        0   
      56          Induction            J3              11            1              25             2          7             23             3        0   
      55          Induction            J3              12            1              28             2          6             22             3        0   
      54          Induction            J3              13            1              31             2          5             21             3        0   
      53          Induction            J3              14            1              34             2          4             20             3        0   
      52          Induction            J3              15            1              37             2          3             19             3        0   
      51          Induction            J3              16            1              40             2          2             18             3        0   
      50          Induction            J3              17            1              43             2          1             17             3        0   
      49          Induction            J3              18            1              46             2          0             16             3        0   
      48          Induction            J9               3            1              49             1         15             15             3        0   
      47          Induction            J9               4            1              52             1         14             14             3        0   
      46          Induction            J9               5            1              55             1         13             13             3        0   
      45          Induction            J9               6            1              58             1         12             12             3        0   
      44          Induction            J9               7            1              61             1         11             11             3        0   
      43          Induction            J9               8            1              64             1         10             10             3        0   
      42          Induction            J9               9            1              67             1          9              9             3        0   
      41          Induction            J9              10            1              70             1          8              8             3        0   
      40          Induction            J9              11            1              73             1          7              7             3        0   
      39          Induction            J9              12            1              76             1          6              6             3        0   
      38          Induction            J9              13            1              79             1          5              5             3        0   
      37          Induction            J9              14            1              82             1          4              4             3        0   
      36          Induction            J9              15            1              85             1          3              3             3        0   
      35          Induction            J9              16            1              88             1          2              2             3        0   
      34          Induction            J9              17            1              91             1          1              0             3        0   
      33          Induction            J9              18            1              94             1          0              1             3        0   
      32          Collection          J18               3            2               3             7          0             96             3        0   
      31          Collection          J18               4            2               6             7          1             97             3        0   
      30          Collection          J18               5            2               9             7          2             98             3        0   
      29          Collection          J18               6            2              12             7          3             99             3        0   
      28          Collection          J18               7            2              15             7          4             100            3        0   
      27          Collection          J18               8            2              18             7          5             101            3        0   
      26          Collection          J18               9            2              21             7          6             102            3        0   
      25          Collection          J18              10            2              24             7          7             103            3        0   
      24          Collection          J18              11            2              27             7          8             104            3        0   
      23          Collection          J18              12            2              30             7          9             105            3        0   
      22          Collection          J18              13            2              33             7         10             106            3        0   
      21          Collection          J18              14            2              36             7         11             107            3        0   
      20          Collection          J18              15            2              39             7         12             108            3        0   
      19          Collection          J18              16            2              42             7         13             109            3        0   
      18          Collection          J18              17            2              45             7         14             110            3        0   
      17          Collection          J18              18            2              48             7         15             111            3        0   
      16          Collection          J24               3            2              51             8          0             112            3        0   
      15          Collection          J24               4            2              54             8          1             113            3        0   
      14          Collection          J24               5            2              57             8          2             114            3        0   
      13          Collection          J24               6            2              60             8          3             115            3        0   
      12          Collection          J24               7            2              63             8          4             116            3        0   
      11          Collection          J24               8            2              66             8          5             117            3        0   
      10          Collection          J24               9            2              69             8          6             118            3        0   
       9          Collection          J24              10            2              72             8          7             119            3        0   
       8          Collection          J24              11            2              75             8          8             120            3        0   
       7          Collection          J24              12            2              78             8          9             121            3        0   
       6          Collection          J24              13            2              81             8         10             122            3        0   
       5          Collection          J24              14            2              84             8         11             123            3        0   
       4          Collection          J24              15            2              87             8         12             124            3        0   
       3          Collection          J24              16            2              90             8         13             125            3        0   
       2          Collection          J24              17            2              93             8         14             126            3        0   
       1          Collection          J24              18            2              96             8         15             127            3        0   
      32          Induction           J15               3            2               1             5         15             79             3        0   
      31          Induction           J15               4            2               4             5         14             78             3        0   
      30          Induction           J15               5            2               7             5         13             77             3        0   
      29          Induction           J15               6            2              10             5         12             76             3        0   
      28          Induction           J15               7            2              13             5         11             75             3        0   
      27          Induction           J15               8            2              16             5         10             74             3        0   
      26          Induction           J15               9            2              19             5          9             73             3        0   
      25          Induction           J15              10            2              22             5          8             72             3        0   
      24          Induction           J15              11            2              25             5          7             71             3        0   
      23          Induction           J15              12            2              28             5          6             70             3        0   
      22          Induction           J15              13            2              31             5          5             69             3        0   
      21          Induction           J15              14            2              34             5          4             68             3        0   
      20          Induction           J15              15            2              37             5          3             67             3        0   
      19          Induction           J15              16            2              40             5          2             66             3        0   
      18          Induction           J15              17            2              43             5          1             65             3        0   
      17          Induction           J15              18            2              46             5          0             64             3        0   
      16          Induction           J21               3            2              49             6         15             95             3        0   
      15          Induction           J21               4            2              52             6         14             94             3        0   
      14          Induction           J21               5            2              55             6         13             93             3        0   
      13          Induction           J21               6            2              58             6         12             92             3        0   
      12          Induction           J21               7            2              61             6         11             91             3        0   
      11          Induction           J21               8            2              64             6         10             90             3        0   
      10          Induction           J21               9            2              67             6          9             89             3        0   
       9          Induction           J21              10            2              70             6          8             88             3        0   
       8          Induction           J21              11            2              73             6          7             87             3        0   
       7          Induction           J21              12            2              76             6          6             86             3        0   
       6          Induction           J21              13            2              79             6          5             85             3        0   
       5          Induction           J21              14            2              82             6          4             84             3        0   
       4          Induction           J21              15            2              85             6          3             83             3        0   
       3          Induction           J21              16            2              88             6          2             82             3        0   
       2          Induction           J21              17            2              91             6          1             81             3        0   
       1          Induction           J21              18            2              94             6          0             80             3        0   
      193         Induction            J8               3            1              51             4          0             32             4        1   
      194         Induction            J8               4            1              54             4          1             33             4        1   
      195         Induction            J8               5            1              57             4          2             34             4        1   
      196         Induction            J8               6            1              60             4          3             35             4        1   
      197         Induction            J8               7            1              63             4          4             36             4        1   
      198         Induction            J8               8            1              66             4          5             37             4        1   
      199         Induction            J8               9            1              69             4          6             38             4        1   
      200         Induction            J8              10            1              72             4          7             39             4        1   
      201         Induction            J8              11            1              75             4          8             40             4        1   
      202         Induction            J8              12            1              78             4          9             41             4        1   
      203         Induction            J8              13            1              81             4         10             42             4        1   
      204         Induction            J8              14            1              84             4         11             43             4        1   
      205         Induction            J8              15            1              87             4         12             44             4        1   
      206         Induction            J8              16            1              90             4         13             45             4        1   
      207         Induction            J8              17            1              93             4         14             46             4        1   
      208         Induction            J8              18            1              96             4         15             47             4        1   
      209         Induction           J14               3            2               3             3          0             96             4        1   
      210         Induction           J14               4            2               6             3          1             97             4        1   
      211         Induction           J14               5            2               9             3          2             98             4        1   
      212         Induction           J14               6            2              12             3          3             99             4        1   
      213         Induction           J14               7            2              15             3          4             100            4        1   
      214         Induction           J14               8            2              18             3          5             101            4        1   
      215         Induction           J14               9            2              21             3          6             102            4        1   
      216         Induction           J14              10            2              24             3          7             103            4        1   
      217         Induction           J14              11            2              27             3          8             104            4        1   
      218         Induction           J14              12            2              30             3          9             105            4        1   
      219         Induction           J14              13            2              33             3         10             106            4        1   
      220         Induction           J14              14            2              36             3         11             107            4        1   
      221         Induction           J14              15            2              39             3         12             108            4        1   
      222         Induction           J14              16            2              42             3         13             109            4        1   
      223         Induction           J14              17            2              45             3         14             110            4        1   
      224         Induction           J14              18            2              48             3         15             111            4        1   
      225         Induction           J20               3            2              51             7          0             112            4        1   
      226         Induction           J20               4            2              54             7          1             113            4        1   
      227         Induction           J20               5            2              57             7          2             114            4        1   
      228         Induction           J20               6            2              60             7          3             115            4        1   
      229         Induction           J20               7            2              63             7          4             116            4        1   
      230         Induction           J20               8            2              66             7          5             117            4        1   
      231         Induction           J20               9            2              69             7          6             118            4        1   
      232         Induction           J20              10            2              72             7          7             119            4        1   
      233         Induction           J20              11            2              75             7          8             120            4        1   
      234         Induction           J20              12            2              78             7          9             121            4        1   
      235         Induction           J20              13            2              81             7         10             122            4        1   
      236         Induction           J20              14            2              84             7         11             123            4        1   
      237         Induction           J20              15            2              87             7         12             124            4        1   
      238         Induction           J20              16            2              90             7         13             125            4        1   
      239         Induction           J20              17            2              93             7         14             126            4        1   
      240         Induction           J20              18            2              96             7         15             127            4        1   
